
top


thermal profiler   SN:2001   FW:1.20

2010/00/10 05:52:29  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
offload
kSUM2001.txt,152555,2009/01/27 07:00:00,2010/00/10 05:52:26
2015/10/11 22:10:00,4.07,25.0,31.2,24.0,25.4
2015/10/11 22:20:00,4.07,24.5,31.5,23.9,25.4
2015/10/11 22:30:00,4.07,24.5,31.3,23.8,25.1
2015/10/11 22:40:00,4.07,24.5,30.6,23.8,25.2
2015/10/11 22:50:00,4.07,25.0,31.2,23.9,25.1
2015/10/11 23:00:00,4.07,24.5,31.3,23.7,25.0
2015/10/11 23:10:00,4.07,24.5,31.1,23.6,24.9
2015/10/11 23:20:00,4.07,24.5,31.0,23.5,24.8
2015/10/11 23:30:00,4.07,24.5,30.9,23.5,24.9
2015/10/11 23:40:00,4.07,24.5,30.8,23.5,24.9
2015/10/11 23:50:00,4.07,24.5,30.8,23.5,24.9
2015/10/12 00:00:00,4.07,24.5,30.8,23.5,24.9
2015/10/12 00:10:00,4.07,24.5,30.8,23.5,24.9
2015/10/12 00:20:00,4.07,24.0,30.5,23.4,24.8
2015/10/12 00:30:00,4.07,24.0,30.3,23.2,24.6
2015/10/12 00:40:00,4.07,24.0,30.2,23.2,24.6
2015/10/12 00:50:00,4.07,24.5,30.1,23.1,24.7
2015/10/12 01:00:00,4.07,24.0,30.1,23.1,24.7
2015/10/12 01:10:00,4.07,24.0,30.1,23.1,24.7
2015/10/12 01:20:00,4.07,24.0,30.0,23.1,24.7
2015/10/12 01:30:00,4.07,24.0,29.9,23.1,24.7
2015/10/12 01:40:00,4.07,24.0,29.9,23.1,24.6
2015/10/12 01:50:00,4.07,24.0,29.9,23.1,24.7
2015/10/12 02:00:00,4.07,24.0,29.8,23.1,24.6
2015/10/12 02:10:00,4.07,24.0,29.7,23.0,24.6
2015/10/12 02:20:00,4.07,24.0,29.6,23.0,24.5
2015/10/12 02:30:00,4.07,24.0,29.4,22.8,24.4
2015/10/12 02:40:00,4.07,23.5,29.1,22.8,24.4
2015/10/12 02:50:00,4.07,23.5,29.0,22.8,24.5
2015/10/12 03:00:00,4.07,23.5,28.8,22.6,24.3
2015/10/12 03:10:00,4.07,23.5,28.9,22.7,24.4
2015/10/12 03:20:00,4.07,23.5,28.8,22.7,24.3
2015/10/12 03:30:00,4.07,23.5,28.8,22.6,24.3
2015/10/12 03:40:00,4.07,23.5,28.9,22.6,24.3
2015/10/12 03:50:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 04:00:00,4.07,23.5,28.9,22.6,24.2
2015/10/12 04:10:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 04:20:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 04:30:00,4.07,23.5,28.8,22.6,24.2
